feature_space,feature_name,drop_reason
elimination_fs_clear_case_aligned,target_domain_depression,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,domain_comorbidity_count,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,domain_any_positive,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0001,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0002,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0003,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0004,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0005,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0006,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0007,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0008,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0009,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0010,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0011,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0012,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0019,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0022,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0023,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0024,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0026,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0028,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0029,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0030,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0032,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0033,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0035,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0037,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0038,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0039,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0040,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0041,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0042,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0043,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0044,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0045,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0046,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0047,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0048,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0049,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0050,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0051,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0052,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0053,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0054,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0055,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0056,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0057,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0058,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0061,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0062,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0063,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0064,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0065,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0066,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0067,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0068,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0069,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0070,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0071,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0072,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0073,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0074,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0075,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0076,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0077,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0078,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0079,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0080,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0081,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0082,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0083,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0084,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0087,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0088,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0089,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0092,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0094,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0096,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0097,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0098,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0099,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0100,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0101,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0102,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0103,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0104,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0105,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0106,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0107,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0110,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0111,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0112,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0113,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0114,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0115,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0116,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0117,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0119,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0125,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0128,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0129,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0130,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0131,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0132,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0133,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0134,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0135,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0136,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0137,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0147,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0148,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0158,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0159,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0160,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0161,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0162,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0163,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0164,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0172,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0173,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0174,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0175,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0176,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0177,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0178,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0180,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0182,space_rule_or_leakage_guard
elimination_fs_clear_case_aligned,q_qi_0183,space_rule_or_leakage_guard
elimination_fs_subtype_specific,site,space_rule_or_leakage_guard
elimination_fs_subtype_specific,release,space_rule_or_leakage_guard
elimination_fs_subtype_specific,has_ari_p,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_01,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_02,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_03,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_04,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_05,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_06,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_07,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_symptom_total,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_p_impairment_item,space_rule_or_leakage_guard
elimination_fs_subtype_specific,has_ari_sr,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_01,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_02,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_03,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_04,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_05,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_06,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_07,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_symptom_total,space_rule_or_leakage_guard
elimination_fs_subtype_specific,ari_sr_impairment_item,space_rule_or_leakage_guard
elimination_fs_subtype_specific,has_asr,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_001,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_002,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_003,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_004,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_005,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_006,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_007,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_008,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_009,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_010,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_011,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_012,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_013,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_014,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_015,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_016,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_017,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_018,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_019,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_020,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_021,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_022,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_023,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_024,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_025,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_026,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_027,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_028,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_029,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_030,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_031,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_032,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_033,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_034,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_035,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_036,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_037,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_038,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_039,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_040,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_041,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_042,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_043,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_044,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_045,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_046,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_047,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_048,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_049,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_050,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_051,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_052,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_053,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_054,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_055,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_056,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_057,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_058,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_059,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_060,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_061,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_062,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_063,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_064,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_065,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_066,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_067,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_068,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_069,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_070,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_071,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_072,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_073,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_074,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_075,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_076,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_077,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_078,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_079,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_080,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_081,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_082,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_083,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_084,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_085,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_086,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_087,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_088,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_089,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_090,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_091,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_092,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_093,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_094,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_095,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_096,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_097,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_098,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_099,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_100,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_101,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_102,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_103,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_104,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_105,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_106,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_107,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_108,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_109,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_110,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_111,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_112,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_113,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_114,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_115,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_116,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_117,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_118,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_119,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_120,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_121,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_122,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_123,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_124,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_125,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_126,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_anxious_depressed_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_attention_problems_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_rule_breaking_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_aggressive_behavior_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_internalizing_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,asr_externalizing_proxy,space_rule_or_leakage_guard
elimination_fs_subtype_specific,has_bdi,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_01,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_02,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_03,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_04,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_05,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_06,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_07,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_08,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_09,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_10,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_11,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_12,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_13,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_14,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_15,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_16,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_17,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_18,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_19,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_20,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_21,space_rule_or_leakage_guard
elimination_fs_subtype_specific,bdi_total,space_rule_or_leakage_guard
elimination_fs_subtype_specific,has_caars,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_01,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_02,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_03,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_04,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_05,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_06,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_07,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_08,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_09,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_10,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_11,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_12,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_13,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_14,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_15,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_16,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_17,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_18,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_19,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_20,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_21,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_22,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_23,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_24,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_25,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_26,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_inattention_memory,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_hyperactivity_restlessness,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_impulsivity_emotional_lability,space_rule_or_leakage_guard
elimination_fs_subtype_specific,caars_total,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_001,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_002,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_003,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_004,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_005,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_006,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_007,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_008,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_009,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_010,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_011,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_012,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_013,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_014,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_015,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_016,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_017,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_018,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_019,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_020,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_021,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_022,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_023,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_024,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_025,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_026,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_027,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_028,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_029,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_030,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_031,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_032,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_033,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_034,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_035,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_036,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_037,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_038,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_039,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_040,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_041,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_042,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_043,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_044,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_045,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_046,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_047,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_048,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_049,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_050,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_051,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_052,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_053,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_054,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_055,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_056,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_057,space_rule_or_leakage_guard
elimination_fs_subtype_specific,cbcl_058,space_rule_or_leakage_guard
